,compressor_1_dischargePressure,compressor_1_calculatedCapacity,compressor_1_suctionPressure,compressor_1_motorCurrent
2023-01-14 17:30:00-08:00,75.55211111111028,2.8000000000000083,7.5105555555555625,0.0
2023-01-14 17:45:00-08:00,75.69699999999875,2.7981111111111203,4.29888888888889,0.0
2023-01-14 18:00:00-08:00,75.46066666666776,2.8000000000000083,9.318555555555582,0.0
2023-01-14 18:15:00-08:00,74.8126666666663,2.8000000000000083,11.727777777777714,0.0
2023-01-14 18:30:00-08:00,74.06099999999988,2.796555555555566,10.364333333333347,0.0
2023-01-14 18:45:00-08:00,73.65033333333288,2.8000000000000083,4.083888888888883,0.0
2023-01-14 19:00:00-08:00,73.49466666666689,2.8000000000000083,1.8014444444444433,0.0
2023-01-14 19:15:00-08:00,73.44288888888944,2.8000000000000083,5.036444444444429,0.0
2023-01-14 19:30:00-08:00,73.45044444444488,2.7867777777777505,8.424666666666665,0.0
2023-01-14 19:45:00-08:00,73.15799999999949,2.8000000000000083,6.95911111111111,0.0
2023-01-14 20:00:00-08:00,72.97888888888947,2.7956666666666674,2.08055555555556,0.0
2023-01-14 20:15:00-08:00,72.79055555555678,2.8000000000000083,6.8974444444444485,0.0
2023-01-14 20:30:00-08:00,72.91388888888895,2.7977777777777875,11.415777777777746,0.0
2023-01-14 20:45:00-08:00,72.83177777777861,2.715999999999993,6.775999999999993,0.0
2023-01-14 21:00:00-08:00,73.01633333333287,2.7073333333333323,2.053000000000001,0.0
2023-01-14 21:15:00-08:00,73.30644444444499,2.6999999999999984,7.8340000000000005,0.0
2023-01-14 21:30:00-08:00,73.36655555555645,2.6999999999999984,10.483111111111155,0.0
2023-01-14 21:45:00-08:00,72.91922222222243,2.685444444444428,11.368000000000025,0.0
2023-01-14 22:00:00-08:00,72.48500000000035,2.6432222222222035,6.57022222222224,0.0
2023-01-14 22:15:00-08:00,72.53144444444395,2.631444444444425,3.2152222222222187,0.0
2023-01-14 22:30:00-08:00,72.76955555555661,2.6228888888888418,6.740777777777774,0.0
2023-01-14 22:45:00-08:00,72.6032222222223,2.6037777777777333,9.549333333333351,0.0
2023-01-14 23:00:00-08:00,72.10033333333308,2.6023333333332896,5.676333333333323,0.0
2023-01-14 23:15:00-08:00,71.68555555555452,2.599999999999956,3.252777777777773,0.0
2023-01-14 23:30:00-08:00,71.64677777777655,2.599999999999956,11.08033333333328,0.0
2023-01-14 23:45:00-08:00,71.87577777777803,2.6003333333332894,7.4037777777777585,0.0
2023-01-15 00:00:00-08:00,72.15477777777639,2.601666666666623,5.576222222222207,0.0
2023-01-15 00:15:00-08:00,72.44022222222254,2.599999999999956,4.6222222222222245,0.0
2023-01-15 00:30:00-08:00,72.44522222222284,2.599999999999956,8.627888888888926,0.0
2023-01-15 00:45:00-08:00,72.27288888888803,2.6045555555555127,11.424666666666615,0.0
2023-01-15 01:00:00-08:00,71.97222222222247,2.599999999999956,6.769888888888932,0.0
2023-01-15 01:15:00-08:00,72.08299999999885,2.599999999999956,3.5624444444444388,0.0
2023-01-15 01:30:00-08:00,72.17044444444367,2.6000000000000023,8.663777777777788,0.0
2023-01-15 01:45:00-08:00,72.21866666666592,2.599999999999956,11.223888888888888,0.0
2023-01-15 02:00:00-08:00,72.37688888888995,2.599999999999956,6.5549999999999935,0.0
2023-01-15 02:15:00-08:00,72.4656666666668,2.602111111111067,4.1535555555555534,0.0
2023-01-15 02:30:00-08:00,72.73211111111152,2.599999999999956,5.331555555555544,0.0
